THE ADVENTURE OF THE DANCING MEN	暗号舞踏人の謎
Here are the symbols.	これがそれですがね。
Now, in the single word I have already got the two E's coming second and fourth in a word of five letters.	さて単語としてみると、これは五文字から成る単語で、しかも私が先に推定したＥが、第二と第四にあるもの。
It might be `sever,' or `lever,' or `never.'	――それは SEVER（切り放す）か、LEVER（梃子（てこ））か、NEVER（けっして、―打ち消しの）などとなる。
There can be no question that the latter as a reply to an appeal is far the most probable,	哀願に対する返事としては、この最後のものはもう異論なく、最も適当である。
and the circumstances pointed to its being a reply written by the lady.	そしておそらくはこれは、夫人の書いた返事であろうと思われる点も大いにあるのだ。
Accepting it as correct, we are now able to say that the symbols stand respectively for N, V, and R.	これだけのことを認容してみると、もう記号のはそれぞれ、Ｎ、Ｖ、Ｒ、と云うことになる。
"Even now I was in considerable difficulty, but a happy thought put me in possession of several other letters.	しかしまだまだ私には、難関があるのであったが、幸いに他の文字の解釈に、都合のよい思いつきが浮んだ。
It occurred to me that if these appeals came, as I expected, from someone who had been intimate with the lady in her early life, a combination which contained two E's with three letters between might very well stand for the name `ELSIE.'	つまりもし私の予想が違わないとすれば、この哀訴が夫人の以前の腹心の者から来たものとすれば、両端にＥがあって、真中に他の三文字のあるものは、結局、ELSIE と云う名前に、ぴったりと吻合（ふんごう）して来る。
On examination I found that such a combination formed the termination of the message which was three times repeated.	それで更によく調べてみると、三度とも文章の末尾が、この組合せで終っているのを発見した。
It was certainly some appeal to `Elsie.'	それでこれは ELSIE に、何か訴えて来たものに相違ない。
In this way I had got my L, S, and I.	こうして私はＬと、Ｓと、Ｉを得た。
But what appeal could it be?	しからば一たい何を訴えて来ているのであろう？
There were only four letters in the word which preceded `Elsie,' and it ended in E.	この ELSIE の前には、四文字あって、しかも終りはＥである。
Surely the word must be `COME.'	これは確に COME であろうか、
I tried all other four letters ending in E, but could find none to fit the case.	――私は外（ほか）にも、Ｅで終っている、四文字の単語を考えたが、しかしどうもこの場合に適当と思われるものは見当らなかった。
So now I was in possession of C, O, and M, and I was in a position to attack the first message once more, dividing it into words and putting dots for each symbol which was still unknown.	それで私はこうして、Ｃ、Ｏ、Ｍ、を得たので、今度は再び最初の文章にもどって、これを言葉に分けて、未発見の記号と共に、書き並べるまでになった。
So treated, it worked out in this fashion:	そうしたら、次のようなものとなった。
"Now the first letter CAN only be A, which is a most useful discovery,	そこで、この中で最初の文字はＡに相違ない、と云うことを推定した。
since it occurs no fewer than three times in this short sentence,	と云うのは、この短い文章の中で、三度も出ているから、このよく出て来る文字はＡに相違ないと考えた。
and the H is also apparent in the second word.	そこで、第二の場所は、Ｈであろうと想定してみた。
Now it becomes:	そうしてまたあてはめてみると、
AM HERE A.E SLANE.	AM HERE A. ESLANE.となり、
Or, filling in the obvious vacancies in the name:	また、名前の解りきった空所を満たしてみると、
I had so many letters now that I could proceed with considerable confidence to the second message,	私はもうかなりの文字を得たので、今度は相当の自信を持って、第二の文章に進むことが出来ることとなった。
which worked out in this fashion:	それをやってみると今度はこんなものになった。
Here I could only make sense by putting T and G for the missing letters,	さてこうなると、私は、Ｔと、Ｇを空所に入れると、やっと意味をなして来ることに気がついた
and supposing that the name was that of some house or inn at which the writer was staying."	――そしてこれはこの筆者のいる家か、旅館の名であろうと推定したわけだ」
Inspector Martin and I had listened with the utmost interest to the full and clear account of how my friend had produced results which had led to so complete a command over our difficulties.	検察官マーティンと私は、この我々の面前の難事業を、快刀で乱麻を断つように、明快に解決を与えた、私の友人の説明に、全く魅了されて傾聴した。
"What did you do then, sir?"	「先生、それからどうなされたのですか？」
asked the inspector.	検察官は訊ねた。
"I had every reason to suppose that this Abe Slaney was an American,	「私は種々の理由から、この Abe Slaney. と云うのは、亜米利加（アメリカ）人であろうと推定したのです。
since Abe is an American contraction, and since a letter from America had been the starting-point of all the trouble.	この Abe と云うのは元来、亜米利加（アメリカ）式の綴（つづり）にあるし、それに亜米利加（アメリカ）から来た、一通の手紙と云うのが、今回の大事件の端緒でしたからな。
I had also every cause to think that there was some criminal secret in the matter.	それに更に私は、この事件には、更にその中に伏在した、隠れたる犯罪があるに相違ないと睨む理由があったのです。
The lady's allusions to her past, and her refusal to take her husband into her confidence, both pointed in that direction.	つまり夫人が過去について、ちょっと仄めかしたあと、夫に対して絶対にそれを追求させなかったなどと云うことは、明かにそうした理由を暗示しているものだからね。
I therefore cabled to my friend, Wilson Hargreave, of the New York Police Bureau,	それで私は、私の友人でニューヨークの警務局の、ウィルソン・ハーグレーブに、海底電信を打ってやったのです。
who has more than once made use of my knowledge of London crime.	この男はたびたび、私からお蔭を蒙（こうむ）っているものですがね、
I asked him whether the name of Abe Slaney was known to him.	で私はこの男に、Abe Slaney と云う者を知っているかどうかと云ってやったのだが、
Here is his reply:	その返電はこうだったのです。
`The most dangerous crook in Chicago.'	「市俄古（シカゴ）での最も恐るべき悪漢」
On the very evening upon which I had his answer, Hilton Cubitt sent me the last message from Slaney.	するとちょうど私が、この返電を得た夜、ヒルトン・キューピットは、スラネーからの最後の牒号（メッセージ）を送ってよこしたのです。
Working with known letters, it took this form:	それにまた、先の文字をあてはめてみると、
The addition of a P and a D completed a message	それでこれにＰとＤを加えてみると、もうこの牒号（メッセージ）の意味は完全なものとなる。
（ELSIE PREPARE TO MEET THY GOD.	エルシーよ、汝の神に逢う用意をしろ）
which showed me that the rascal was proceeding from persuasion to threats, and my knowledge of the crooks of Chicago prepared me to find that he might very rapidly put his words into action.	これによると、悪漢は説得から威嚇に進んだことがわかり、更に私はこの者の市俄古（シカゴ）での兇悪振りを知っているだけに、もうすぐに実行するだろうと直覚した。
I at once came to Norfolk with my friend and colleague, Dr. Watson, but, unhappily, only in time to find that the worst had already occurred."	それで取るものも取りあえず、友人であり相棒である、ワトソン博士と共に、ノーフォークに駈けつけたのだが、もう時既に遅かった」
"It is a privilege to be associated with you in the handling of a case,"	「事件を扱うに際して、あなたと協力することが出来るなどと云うことは全く、望外の特権ですね」
said the inspector, warmly.	検察官は静かに云い出した。
"You will excuse me, however, if I speak frankly to you.	「失礼して卒直に申しますが、あなたはあなた御自身が御満足なさればおよろしいのですが、
You are only answerable to yourself, but I have to answer to my superiors.	私は上官に対して、私の職責を全うしなければなりません。
If this Abe Slaney, living at Elrige's, is indeed the murderer, and if he has made his escape while I am seated here, I should certainly get into serious trouble."	それでもしそのエルライジにいる、アベイ・スラネーなる者が、本当に下手人であるとすれば、私がこうしている中に、逃亡でもしてしまうと、とても大問題になりますが、――」
"You need not be uneasy.	「いや御心配はいらない、――
He will not try to escape."	彼は逃亡などはおそらくしないから、――」
"How do you know?"	「どうしてそう仰有います？」
"To fly would be a confession of guilt."	「逃亡することはもう、犯罪を自白していることだからね」
"Then let us go arrest him."	「それでは逮捕に向おうではございませんか？」
"I expect him here every instant."	「いや、もうじきにここに来る」
"But why should he come."	「ではどうしてここになぞ来るのでしょう？」
"Because I have written and asked him."	「さっき手紙を書いて、招んでやったから、――」
"But this is incredible, Mr. Holmes!	「いやホームズ先生、それはちょっと当（あて）にはなりますまい。
Why should he come because you have asked him?	あなたがお招びになったって、その者は来ると云うわけはございますまい。
Would not such a request rather rouse his suspicions and cause him to fly?"	それどころかかえって、感づいて逃亡することになりはしませんでしょうか？」
"I think I have known how to frame the letter,"	「いや私も、その手紙のこしらえ方は知っているつもりだがね」
said Sherlock Holmes.	シャーロック・ホームズは云った。
"In fact,	「論より証拠
if I am not very much mistaken,	――大体間違いはなさそうですよ。
here is the gentleman himself coming up the drive."	ほら、その紳士御自身で、御出張になったよ」
A man was striding up the path which led to the door.	一人の男が玄関の方に、大股に歩いて来るのであった。
He was a tall, handsome, swarthy fellow, clad in a suit of gray flannel, with a Panama hat, a bristling black beard, and a great, aggressive hooked nose, and flourishing a cane as he walked.	その男は、背の高い、男振りのよい、色の浅黒い顔で、灰色のフランネルの着物を着てパナマの帽子を冠り、剛（こわ）い黒い髭をはやし、高い圧倒的な鼻をうごめかして、籐の杖をふりまわしながらやって来た。
He swaggered up a path as if as if the place belonged to him, and we heard his loud, confident peal at the bell.	彼は全く意気揚々として、小径をはばむようにして歩き、堂々と呼鈴（ベル）を押すのであった。
"I think, gentlemen,"	「諸君、――」
said Holmes, quietly,	ホームズは静かに云った。
"that we had best take up our position behind the door.	「これは我々はドアの蔭にかくれた方がいいようだよ。
Every precaution is necessary when dealing with such a fellow.	あんな奴の相手になるには、うっかりしたことは出来ないからね。
You will need your handcuffs, Inspector.	それから検察官、手錠が入りますよ。
You can leave the talking to me."	さあ黙って、――」
We waited in silence for a minute	一分間ほどの間
--one of those minutes which one can never forget.	――我々は息を殺して待った。
Then the door opened and the man stepped in.	忘れようとしても、決して忘れることの出来ない一分間であった。
In an instant Holmes clapped a pistol to his head,	やがてドアは開いて、その男は中に入って来た。
and Martin slipped the handcuffs over his wrists.	と、――思う中（うち）に、ホームズはピストルをその男の頭に狙いつけ、マーティンは素早く、手錠をはめてしまった。
It was all done so swiftly and deftly that the fellow was helpless before he knew that he was attacked.	こうしたことが、全く疾風迅雷的にやられたので、流石の悪漢もただ茫然として、何もかもすんでからやっと、自分が待ち伏せをくったのだとわかった。
He glared from one to the other of us with a pair of blazing black eyes.	その男は私達を、次から次と、その黒い鋭い目で睨みつけた。
Then he burst into a bitter laugh.	そして最後に、ゲラゲラと苦しい笑い声を上げた。
"Well, gentlemen, you have the drop on me this time.	「いや各々方、なかなかうまく、仕組んだと云うわけですか、
I seem to have knocked up against something hard.	――これはとんだ災難に遭ったものだ。
But I came here in answer to a letter from Mrs. Hilton Cubitt.	しかし僕はヒルトン・キューピット夫人の手紙に答えるために来たのです。
Don't tell me that she is in this?	夫人はここに居るかどうか、教えてくれないですか？
Don't tell me that she helped to set a trap for me?"	夫人は僕を陥れることに与（あず）ったのですか？」
"Mrs. Hilton Cubitt was seriously injured, and is at death's door."	「ヒルトン・キューピット夫人は、瀕死の重傷を負うているのだよ」
The man gave a hoarse cry of grief, which rang through the house.	その男は嗄（しわが）れた声で、家中に響き渡るように、悲叫（ひきょう）を上げた。
"You're crazy!"	「あなた方は気が違っているのだ！」
he cried, fiercely.	その男は激しく叫んだ。
"It was he that was hurt, not she.	「負傷したのはヒルトン・キューピットで、彼の女のはずはない。
Who would have hurt little Elsie?	誰があの可愛いエルシーなどを傷つけるものか！
I may have threatened her--God forgive me!	私は彼の女を威かしはしたかもしれないが、それは神様もお許し下さろう。
--but I would not have touched a hair of her pretty head.	――しかし私は彼の女の美しい頭の、髪の毛一本にさえも触れはしないのだ。
Take it back--you!	さあそれを取り消しなさい。
Say that she is not hurt!"	彼の女は決して負傷しないと云って下さい！」
"She was found badly wounded, by the side of her dead husband."	「彼の女は死んだ夫の側（そば）に、ひどく怪我をしているのを発見されたのだ」
He sank with a deep groan on the settee and buried his face in his manacled hands.	彼は深い呻吟声（うめきごえ）を上げながら、腕椅子に崩れるように腰かけて、手錠のかかった両手で顔を蔽うた。
For five minutes he was silent.	五分くらいの間は、全く黙りこんでいたが、
Then he raised his face once more, and spoke with the cold composure of despair.	それからまた顔を起して、今度はもう捨鉢の度胸で、冷静に語り出した。
"I have nothing to hide from you, gentlemen,"	「いや、皆さん、決して何も隠し立てはしません」
said he.	彼は言葉をつづけた。
"If I shot the man he had his shot at me,	「もし私が彼を撃ったと云うなら、彼もまた私を撃っているのです。
and there's no murder in that.	ここに殺人罪はありません。
But if you think I could have hurt that woman, then you don't know either me or her.	またもしあなた方が、私があの女を撃ったのだとお思いになるなら、それはあなた方が、私とあの女とをよく知らないからです。
I tell you, there was never a man in this world loved a woman more than I loved her.	私は断言して憚（はばか）りませんが、私はいかなる男性の愛情よりも、彼の女を深く愛していました。
I had a right to her.	私は彼の女に対しては、権利を持っています。
She was pledged to me years ago.	私達は数年前に、それぞれ誓った間柄です。
Who was this Englishman that he should come between us?	それだのに我々の間に入って来た英国人などは、全くどこの馬の骨でしょう？
I tell you that I had the first right to her, and that I was only claiming my own.	私は断言しますが、私こそは彼の女に対して、第一の優先権を持っている者で、ただ私はその正統の権利を要求しただけです」
"She broke away from your influence when she found the man that you are,"	「夫人は君のそう云う人となりを知ったので、君の把握から遁げ出したのだ」
said Holmes, sternly.	ホームズは厳しく云った。
"She fled from America to avoid you, and she married an honourable gentleman in England.	「夫人は君を避けるために亜米利加（アメリカ）から遁げ出して、英国の立派な紳士と結婚したのだ。
You dogged her and followed her and made her life a misery to her, in order to induce her to abandon the husband whom she loved and respected in order to fly with you, whom she feared and hated.	それに君は未練がましくも追かけて来て、彼の女にその敬愛する夫を捨てて、憎悪し恐怖している君と、遁げ出すことを強迫したので、彼の女は、不幸極まるものになってしまったのだ。
You have ended by bringing about the death of a noble man and driving his wife to suicide.	君も一人の貴人を殺し、しかしてその妻を自殺させて、もうそれで万事休矣（ばんじきゅうす）というものさ。
That is your record in this business, Mr. Abe Slaney, and you will answer for it to the law."	君のお手柄の一切はこれだけだが、さてアベー・スラネー君、この上はただ法の適用を受けるだけさ」
"If Elsie dies, I care nothing what becomes of me,"	「もしエルシーが死ぬなら、そりゃもうこの身体などは、どうなったっておかまいなしだ」
said the American.	その亜米利加（アメリカ）人は云った。
He opened one of his hands, and looked at a note crumpled up in his palm.	そして彼は片方の掌（てのひら）に、皺くしゃになっていた書ものに見入った。
"See here, mister!	「これを御覧下さい」
he cried, with a gleam of suspicion in his eyes,	彼は目を疑い深く閃かせながら叫ぶのであった。
"you're not trying to scare me over this, are you?	「あなた方は私をおどかしているのではないでしょうね？
If the lady is hurt as bad as you say, who was it that wrote this note?"	もし彼の女があなた方の仰せのように非常に重態であるとしたら、一たい誰がこの手紙をかいたのでしょう？」
He tossed it forward on to the table.	彼はその紙片をテーブルの上に投げてよこした。
"I wrote it, to bring you here."	「君をここに来させるために、僕が書いたのだ」
"You wrote it?	「あなたが書きましたって？
There was no one on earth outside the Joint who knew the secret of the dancing men.	この世界中でわれわれの仲間の外（ほか）は、誰もこの舞踏人の秘密を解るものが無いのですよ。
How came you to write it?"	どうしてあなたなどが書けるものですか？」
"What one man can invent another can discover,"	「君、誰かが案出したものとすれば、また誰かがそれを解くことが出来るさ」
said Holmes.	ホームズは云った。
There is a cab coming to convey you to Norwich, Mr. Slaney.	「さてスラネー君、君をノーアウッドに、連れてゆく馬車が来た。
But meanwhile, you have time to make some small reparation for the injury you have wrought.	しかしまだ、君の悪業に対して、多少の罪滅しをする時間はある。
Are you aware	君は気がついているかどうか、
that Mrs. Hilton Cubitt has herself lain under grave suspicion of the murder of her husband, and that it was only my presence here, and the knowledge which I happened to possess, which has saved her from the accusation?	――実はヒルトン・キューピット夫人は、夫君（ふくん）の殺害に対して、非常に重大な嫌疑を受けていたのだが、幸いに僕が現われて、たまたま持ち合せていた智識で、夫人は告発されることを免れることとなったのだ。
The least that you owe her is to make it clear to the whole world that she was in no way, directly or indirectly, responsible for his tragic end."	それで君の夫人に対する、最後の償（つぐない）として、夫人はこの大悲惨事に対しては、直接にも間接にも、全然責任はないものであると云うことを、全世界に明瞭にしたまえ」
"I ask nothing better,"	「もうどうにでもなるがよい」
said the American.	亜米利加（アメリカ）人は云った。
"I guess the very best case I can make for myself is the absolute naked truth."	「えい一そのこと、何もかも有りのままにさらけ出してしまいましょう」
"It is my duty to warn you that it will be used against you,"	「そうだ。
cried the inspector, with the magnificent fair play of the British criminal law.	検察官はあたかも英国刑法の、厳粛な公明を示すものの如く云った。
Slaney shrugged his shoulders.	スラネーは肩をすくめた。
"I'll chance that,"	「早速申し上げましょう」
said he.	彼は語り出した。
"First of all, I want you gentlemen to understand that I have known this lady since she was a child.	「まず第一に皆さんの御了解を得たいことは、私はあの夫人とは、ごく小供の時からの知り合いであると云うことです。
There were seven of us in a gang in Chicago, and Elsie's father was the boss of the Joint.	私共も七人の仲間で市俄古（シカゴ）で徒党を組んでいたのですが、あのエルシーの父はその首領でした。
He was a clever man, was old Patrick.	悧※［＃「りっしんべん＋巧」、126-1］な人で、パトリック老人と云ったものです。
It was he who invented that writing, which would pass as a child's scrawl unless you just happened to have the key to it.	この暗号を案出したのも彼ですが、これはもうあなたがこれを解く鍵を持っていなかったら、ただ小供のいたずら書としか思われないものですからね。
Well, Elsie learned some of our ways, but she couldn't stand the business, and she had a bit of honest money of her own,	さて、あのエルシーは私共のすることを多少気がついたのですが、しかし彼の女は、こうした仕事を見ることはもう堪えられなかったのですな。
so she gave us all the slip and got away to London.	そして彼の女は自分の、これは公明正大な金を多少持っていたので、私達の中から抜け出して、ロンドンに遁げて来てしまったのです。
She had been engaged to me, and she would have married me, I believe, if I had taken over another profession,	私は彼の女とは婚約の仲でしたが、これは私は今でもそう思っているのですが、もし私が商売替えをしたら、彼の女はきっと私と結婚してくれたに相違ありませんでした。
but she would have nothing to do with anything on the cross.	彼の女はかりそめにも不正なことに対しては、掛り合いを持ちたくなかったのでしょう。
It was only after her marriage to this Englishman that I was able to find out where she was.	そして私がやっと彼の女の居所をつきとめた時は、彼の女はもうこの英国人と結婚していました。
I wrote to her, but got no answer.	それで私は手紙を出しましたが、しかし返事はくれませんでした。
After that I came over, and, as letters were no use, I put my messages where she could read them.	私はそれでこっちに海を越えて来たのですが、手紙はもう何の役にも立たないので私は、あの通牒を彼の女の目の止まるところに置いたのでした。
"Well, I have been here a month now.	そしてとにかく私がここに来てから一ヶ月になります。
wI lived in that farm, where I had a room down below, and could get in and out every night,	あの農場に住んで、地下の一室を持って、夜間は毎夜のように、自由に出入が出来ました。
and no one the wiser.	しかし誰もそのことは知りませんでした。
I tried all I could to coax Elsie away.	私はあらゆる手段をつくして、エルシーを誘い出そうとしました。
I knew that she read the messages, for once she wrote an answer under one of them.	彼の女はたしかに、通牒は読んだに相違なく、遂に一度だけは返事をくれました。
Then my temper got the better of me, and I began to threaten her.	それに私は少し気をよくして、彼の女の脅迫を始めたのです。
She sent me a letter then, imploring me to go away,	それから彼の女は一本の手紙をよこして、私に立ち去ってくれるようにと、懇願して来ました。
and saying that it would break her heart if any scandal should come upon her husband.	そしてもし夫の身辺に、その名誉を汚すようなことでも起ったら、もう彼の女は立っても寝てもいられないからと云うのでした。
She said that she would come down when her husband was asleep at three in the morning, and speak with me through the end window, if I would go away afterwards and leave her in peace.	そして、もし私が素直にここを立ち去って、彼の女を安穏にのこして行ってくれるなら、夫の眠っているのを見計らって、
She came down and brought money with her, trying to bribe me to go.	暁（あ）け方の三時に起きて来て、私に立ち退くように説得するために、金を持って来ました。
This made me mad, and I caught her arm and tried to pull her through the window.	私はこれを見て、嚇（かっ）としてしまって、彼の女の腕を取って、窓から引ずり落そうとしたのです。
At that moment in rushed the husband with his revolver in his hand.	と、――その瞬間に、彼の女の夫は、ピストルを手にして、飛び出して来ました。
Elsie had sunk down upon the floor, and we were face to face.	エルシーは床の上に跼まってしまったので、私たちは顔と顔とを向き合せていました。
I was heeled also,	私も身体をこごめました。
and I held up my gun to scare him off and let me get away.	そして鉄砲を取り出して、彼を脅かして自分も遁げようとしました。
He fired and missed me.	しかし彼は発射し、しかも弾丸は外れました。
I pulled off almost at the same instant,	それで私もほとんどおくれずに引き金を引きました。
and down he dropped.	彼は斃れたのです。
I made away across the garden, and as I went I heard the window shut behind me.	私はそれから庭を横切って遁げましたが、私の後から窓を閉める音がきこえたのでした。
That's God's truth, gentlemen, every word of it,	皆さんこれは、すべて有りのままで、神明に誓って偽りはありません。
and I heard no more about it until that lad came riding up with a note which made me walk in here, like a jay, and give myself into your hands."	そして私は、その後は、あの若者がこの手紙を持って来て、私が、まるでむくどりのように、あなた方の網にかかってしまうまでは、何にも知りませんでした」
A cab had driven up whilst the American had been talking.	亜米利加（アメリカ）人が話している中に、馬車は着いていた。
Two uniformed policemen sat inside.	その中には制服の巡査が二人いた。
Inspector Martin rose and touched his prisoner on the shoulder.	検察官マーテンは起ち上って、犯人の肩に手をかけた。
"It is time for us to go."	「さあ行こう、――」
"Can I see her first?"	「ちょっと彼の女に逢わせて下さいませんでしょうか？」
"No, she is not conscious.	「いや、夫人はまだ意識が回復しないのだ。
Mr. Sherlock Holmes,	シャーロック・ホームズ先生、
I only hope that if ever again I have an important case, I shall have the good fortune to have you by my side."	――何卒この後も重大事件が突発した時は、よろしく御助力下さいますよう、幾重にもお願い申します」
We stood at the window and watched the cab drive away.	私たちは窓際に立って、馬車の遠ざかってゆくのを眺めた。
As I turned back, my eye caught the pellet of paper which the prisoner had tossed upon the table.	それから私は振り返った途端に犯人がテーブルの上に投げて行った、紙片を丸めたものを見つけた。
It was the note with which Holmes had decoyed him.	それはホームズが彼をおびき寄せた手紙であった。
"See if you can read it,	「さあ、君、これを読めるかね？
Watson,"	ワトソン君、――」
said he, with a smile.	ホームズは笑いながら云った。
It contained no word, but this little line of dancing men:	それは一語もなく、ただ次のような舞踏人の短い一行であった。
"If you use the code which I have explained,"	「いや、僕が使った、暗号表を用いれば、これはもうごく簡単なものだとわかるよ」
said Holmes,	ホームズは云った。
I was convinced that it was an invitation which he would not refuse,	「これは、"COME HERE AT ONCE"（すぐに来い）と云うだけのことだよ、いくら何でもこの招待状では、彼は万障を繰合せても来ると思ったのさ。
since he could never imagine that it could come from anyone but the lady.	何しろこうしたものを書ける者は、夫人以外には無いのだと彼は信じているのだからね。
And so, my dear Watson, we have ended by turning the dancing men to good when they have so often been the agents of evil, and I think that I have fulfilled my promise of giving you something unusual for your notebook.	さてこうして、親愛なワトソン君、我々もこの悪業の手先に使われていた舞踏人を、今度は善い意味のものに転化してしまったし、また僕も君の覚書の中に、一つはなはだ特異な件をお土産にしようと云う約束も、これでともかく果したわけだ。
Three-forty is our train, and I fancy we should be back in Baker Street for dinner."	三時四十分の汽車があるが、我々はベーカー街に行って、夕食でも食べるとしようか、――」
Only one word of epilogue.	簡単に結末だけを。
The American, Abe Slaney, was condemned to death at the winter assizes at Norwich, but his penalty was changed to penal servitude in consideration of mitigating circumstances, and the certainty that Hilton Cubitt had fired the first shot.	この亜米利加（アメリカ）人のアベー・スラネーは、ノーアウィッチの冬期巡回裁判で、死刑を宣告されたのであったが、しかしヒルトン・キューピット氏が、最初に発射したと云うことが明瞭になったので情状酌量して、死刑を改めて懲役刑とされた。
Of Mrs. Hilton Cubitt I only know that I have heard she recovered entirely, and that she still remains a widow, devoting her whole life to the care of the poor and to the administration of her husband's estate.	それからヒルトン・キューピット夫人については、その後負傷はすっかり癒り、寡婦として一貫し、その生涯を救貧事業と、亡夫の遺産管理に専念していると云うことをきいただけである。
