The Restaurant of Many Orders	注文の多い料理店
Miyazawa Kenji	宮沢賢治
Once there were two young gentlemen deep in the mountains, among the dry leaves. They were dressed just like British soldiers and carried shiny guns. With them were two dogs that looked like polar bears. One of them said something like this:	二人の若い紳士（しんし）が、すっかりイギリスの兵隊のかたちをして、ぴかぴかする鉄砲（てっぽう）をかついで、白熊（しろくま）のような犬を二疋（ひき）つれて、だいぶ山奥（やまおく）の、木の葉のかさかさしたとこを、こんなことを云（い）いながら、あるいておりました。
“What’s wrong with these mountains?	「ぜんたい、ここらの山は怪（け）しからんね。
We haven’t seen a single bird nor beast!	鳥も獣（けもの）も一疋も居やがらん。
I wish something would show up so that I could shoot it. Bang! Baang!”	なんでも構わないから、早くタンタアーンと、やって見たいもんだなあ。」
“Wouldn’t it be nice to put a couple of bullets into the yellow belly of a deer about now!	「鹿（しか）の黄いろな横っ腹なんぞに、二三発お見舞（みまい）もうしたら、ずいぶん痛快だろうねえ。
To watch it spin about a couple of times before it fell down dead!”	くるくるまわって、それからどたっと倒（たお）れるだろうねえ。」
They were deep in the mountains.	それはだいぶの山奥でした。
So deep, in fact, that even their hunter guide had gotten lost and wandered off.	案内してきた専門の鉄砲打ちも、ちょっとまごついて、どこかへ行ってしまったくらいの山奥でした。
So deep, in fact, that even those dogs that looked like polar bears both got dizzy, and howled, and foamed at the mouth, and dropped dead.	それに、あんまり山が物凄（ものすご）いので、その白熊のような犬が、二疋いっしょにめまいを起こして、しばらく吠（うな）って、それから泡（あわ）を吐（は）いて死んでしまいました。
“Well there goes 2,400 yen!”	「じつにぼくは、二千四百円の損害だ」
said one of the men, peeling back his dog’s eyelid.	と一人の紳士が、その犬の眼（ま）ぶたを、ちょっとかえしてみて言いました。
“Well mine was 2,800 yen!”	「ぼくは二千八百円の損害だ。」
said the other man, his head lowered in regret.	と、もひとりが、くやしそうに、あたまをまげて言いました。
The first gentleman went pale, and he carefully watched the other gentleman’s expression as he said,	はじめの紳士は、すこし顔いろを悪くして、じっと、もひとりの紳士の、顔つきを見ながら云いました。
“I think we should head back.”	「ぼくはもう戻（もど）ろうとおもう。」
“I think we should head back, too. The weather has gotten cold, and I’ve gotten hungry.”	「さあ、ぼくもちょうど寒くはなったし腹は空（す）いてきたし戻ろうとおもう。」
“Well then let’s call it quits.	「そいじゃ、これで切りあげよう。
On the way back, we can stop by that inn we stayed at yesterday and buy some game birds.”	なあに戻りに、昨日（きのう）の宿屋で、山鳥を拾円（じゅうえん）も買って帰ればいい。」
“They had rabbit, too, didn’t they?	「兎（うさぎ）もでていたねえ。
It’ll be just as if we hunted them ourselves.	そうすれば結局おんなじこった。
Well, let’s get going, then.”	では帰ろうじゃないか」
But wouldn’t you know, they had no idea which direction would get them back.	ところがどうも困ったことは、どっちへ行けば戻れるのか、いっこうに見当がつかなくなっていました。
The wind howled, the grass rustled, the leaves whispered, the trees creaked.	風がどうと吹（ふ）いてきて、草はざわざわ、木の葉はかさかさ、木はごとんごとんと鳴りました。
“I’m so hungry!	「どうも腹が空いた。
I’ve had a pain in my side since a while back.”	さっきから横っ腹が痛くてたまらないんだ。」
“Me, too.	「ぼくもそうだ。
I hope we don’t have to walk much further.”	もうあんまりあるきたくないな。」
“I hope so, too.	「あるきたくないよ。
Oh, what shall we do?	ああ困ったなあ、
I really want something to eat!”	何かたべたいなあ。」
“I really want something to eat, too!”	「喰（た）べたいもんだなあ」
The two gentlemen carried on like that as they walked through the rustling grass.	二人の紳士は、ざわざわ鳴るすすきの中で、こんなことを云いました。
Glancing behind, one of them saw an impressive Western-style house.	その時ふとうしろを見ますと、立派な一軒（いっけん）の西洋造りの家がありました。
RESTAURANT	そして玄関（げんかん）には
WILDCAT HOUSE	西洋料理店
At its entrance was a sign:	山猫軒
RESTAURANT	という札がでていました。
“This is perfect!	「君、ちょうどいい。
There’s a place to eat right here!	ここはこれでなかなか開けてるんだ。
Let’s go in!”	入ろうじゃないか」
“Well now, I wonder what a restaurant is doing in a place like this?	「おや、こんなとこにおかしいね。
But I guess they serve food here...”	しかしとにかく何か食事ができるんだろう」
“Of course they do!	「もちろんできるさ。
That’s what the sign says!”	看板にそう書いてあるじゃないか」
“Well then, let’s go in.	「はいろうじゃないか。
I’m so hungry I could faint.”	ぼくはもう何か喰べたくて倒れそうなんだ。」
The two of them stood at the entranceway.	二人は玄関に立ちました。
It was quite impressive, made of white porcelain bricks.	玄関は白い瀬戸（せと）の煉瓦（れんが）で組んで、実に立派なもんです。
There was also a glass door with gold writing that said:	そして硝子（がらす）の開き戸がたって、そこに金文字でこう書いてありました。
All are welcome.	「どなたもどうかお入りください。
Please come in for a free meal.	決してご遠慮（えんりょ）はありません」
The two hunters were overjoyed, and said:	二人はそこで、ひどくよろこんで言いました。
“Well do you see that?	「こいつはどうだ、
What a wonderful place the world is.	やっぱり世の中はうまくできてるねえ、
We had a bad time earlier today, but now look how lucky we are!	きょう一日なんぎしたけれど、こんどはこんないいこともある。
Not only did we find a restaurant, but one with free food!”	このうちは料理店だけれどもただでご馳走（ちそう）するんだぜ。」
“That’s right!	「どうもそうらしい。
The sign says that they’ll make us a free meal!”	決してご遠慮はありませんというのはその意味だ。」
They pushed open the door and went inside,	二人は戸を押（お）して、なかへ入りました。
entering a hallway.	そこはすぐ廊下（ろうか）になっていました。
On the other side of the glass door was written:	その硝子戸の裏側には、金文字でこうなっていました。
We especially welcome our fat and young customers.	「ことに肥（ふと）ったお方や若いお方は、大歓迎（だいかんげい）いたします」
The two were thrilled to be especially welcomed.	二人は大歓迎というので、もう大よろこびです。
“Hey!	「君、
We’re doubly welcome!”	ぼくらは大歓迎にあたっているのだ。」
“That’s right! We’re both fat and young!”	「ぼくらは両方兼ねてるから」
Marching down the hallway, they next came to a door painted blue.	ずんずん廊下を進んで行きますと、こんどは水いろのペンキ塗（ぬ）りの扉（と）がありました。
“What an odd house.	「どうも変な家（うち）だ。
I wonder why it has so many doors?”	どうしてこんなにたくさん戸があるのだろう。」
“This is the Russian style.	「これはロシア式だ。
All houses in cold places or in the mountains are built like this.”	寒いとこや山の中はみんなこうさ。」
As they began to open the door, they noticed something written in yellow above them:	そして二人はその扉をあけようとしますと、上に黄いろな字でこう書いてありました。
This is a restaurant with many orders.	「当軒は注文の多い料理店ですから
Please be patient.	どうかそこはご承知ください」
“They’re that busy,	「なかなかはやってるんだ。
all the way up here in the mountains?”	こんな山の中で。」
“Well, sure.	「それあそうだ。
Even down in Tokyo, none of the big restaurants are on the main streets!”	見たまえ、東京の大きな料理屋だって大通りにはすくないだろう」
As they were talking they opened the door.	二人は云いながら、その扉をあけました。
On the other side was written:	するとその裏側に、
We really have many orders.	「注文はずいぶん多いでしょうが
Please be patient with each one.	どうか一々こらえて下さい。」
One of the gentlemen grimaced,	「これはぜんたいどういうんだ。」
“Well now, what do you think that means?”	ひとりの紳士は顔をしかめました。
“Well, I’m sure it means that they have a lot of orders, and each one takes a lot of time to prepare, so please be patient.”	「うん、これはきっと注文があまり多くて支度（したく）が手間取るけれどもごめん下さいと斯（こ）ういうことだ。」
“I’m sure that’s it.	「そうだろう。
I hope we get to the dining room soon.”	早くどこか室（へや）の中にはいりたいもんだな。」
“Yes, I’d like a seat at a table.”	「そしてテーブルに座（すわ）りたいもんだな。」
But wouldn’t you know, instead they came upon another door.	ところがどうもうるさいことは、また扉が一つありました。
Next to it was a mirror, and below that a brush with a long handle.	そしてそのわきに鏡がかかって、その下には長い柄（え）のついたブラシが置いてあったのです。
On the door, written in red, was:	扉には赤い字で、
Please fix your hair, and remove the mud from your boots.	「お客さまがた、ここで髪（かみ）をきちんとして、それからはきものの泥（どろ）を落してください。」
“Well that’s reasonable.	「これはどうも尤（もっと）もだ。
Before we came in I didn’t think this would be such a nice place, being up here in the mountains.”	僕もさっき玄関で、山のなかだとおもって見くびったんだよ」
“They’re quite strict about manners.	「作法の厳しい家だ。
They must get many important guests.”	きっとよほど偉（えら）い人たちが、たびたび来るんだ。」
So the two of them straightened up their hair, and brushed the mud from their boots.	そこで二人は、きれいに髪をけずって、靴（くつ）の泥を落しました。
Then, an amazing thing.	そしたら、どうです。
Just as they replaced the brush to its shelf, it faded away and a wind whooshed into the room.	ブラシを板の上に置くや否（いな）や、そいつがぼうっとかすんで無くなって、風がどうっと室の中に入ってきました。
The two were startled, and huddling close to each other threw open the door and hurried through to the next room.	二人はびっくりして、互（たがい）によりそって、扉をがたんと開けて、次の室へ入って行きました。
Both of them thought that if they didn’t soon raise their spirits with something hot to eat, then something terrible would happen.	早く何か暖いものでもたべて、元気をつけて置かないと、もう途方（とほう）もないことになってしまうと、二人とも思ったのでした。
They again found something strange written on the other side of the door:	扉の内側に、また変なことが書いてありました。
Please leave your guns and ammunition here.	「鉄砲と弾丸（たま）をここへ置いてください。」
Just next to the message was a black table.	見るとすぐ横に黒い台がありました。
“Well, of course.	「なるほど、
We don’t need guns to eat.”	鉄砲を持ってものを食うという法はない。」
“They must really have some important guests here.”	「いや、よほど偉いひとが始終来ているんだ。」
The two removed their guns and their ammunition belts and placed them on the table.	二人は鉄砲をはずし、帯皮を解いて、それを台の上に置きました。
Next there was a black door.	また黒い扉がありました。
Please remove your hats and overcoats and shoes.	「どうか帽子（ぼうし）と外套（がいとう）と靴をおとり下さい。」
“What do you think?”	「どうだ、とるか。」
“I guess we have to.	「仕方ない、とろう。
There sure must be important guests	たしかによっぽどえらいひとなんだ。
in here.”	奥に来ているのは」
The two hung their hats and overcoats on a peg and removed their shoes, and flapped through the door.	二人は帽子とオーバーコートを釘（くぎ）にかけ、靴をぬいでぺたぺたあるいて扉の中にはいりました。
On the other side, it said:	扉の裏側には、
Please leave here any tie pins, cuff links, eyeglasses, wallets, or other metal objects.	「ネクタイピン、カフスボタン、眼鏡（めがね）、財布（さいふ）、その他金物類、
Especially sharp ones.	ことに尖（とが）ったものは、みんなここに置いてください」
Next to the door was an impressive safe, painted black and with its door open.	扉のすぐ横には黒塗りの立派な金庫も、ちゃんと口を開けて置いてありました。
There was even a key.	鍵（かぎ）まで添（そ）えてあったのです。
“Hmmm, I’ll bet they somehow use electricity to cook here.	「ははあ、何かの料理に電気をつかうと見えるね。
That would make metal objects dangerous.	金気（かなけ）のものはあぶない。
That’s why they say that pointed things in particular should be left here.”	ことに尖ったものはあぶないと斯（こ）う云うんだろう。」
“Yes, that’s surely it.	「そうだろう。
So I guess we’ll have to come back here to pay the bill.”	して見ると勘定（かんじょう）は帰りにここで払（はら）うのだろうか。」
“Yes, I’m sure we will.”	「どうもそうらしい。」
“Yes,	「そうだ。
that sounds right.”	きっと。」
The two removed their glasses and their cuff links, put them in the safe, and locked it securely.	二人はめがねをはずしたり、カフスボタンをとったり、みんな金庫のなかに入れて、ぱちんと錠（じょう）をかけました。
A little further down they came to another door, this one with a glass jar in front of it.	すこし行きますとまた扉（と）があって、その前に硝子（がらす）の壺（つぼ）が一つありました。
On the door was written:	扉には斯（こ）う書いてありました。
Please use the cream in the jar on your face, hands, and feet.	「壺のなかのクリームを顔や手足にすっかり塗ってください。」
“Now why would we need to use this cream?”	「クリームをぬれというのはどういうんだ。」
“Well, it’s so cold outside, right?	「これはね、外がひじょうに寒いだろう。
If we go from that cold to a warm room, our skin could crack and split.	室（へや）のなかがあんまり暖いとひびがきれるから、
The cream is to prevent that.	その予防なんだ。
There must really be some important people in there.	どうも奥には、よほどえらいひとがきている。
We may end up dining with royalty!”	こんなとこで、案外ぼくらは、貴族とちかづきになるかも知れないよ。」
The two put the cream on their faces and on their hands, and then took off their socks and put the cream on their feet.	二人は壺のクリームを、顔に塗って手に塗ってそれから靴下をぬいで足に塗りました。
When they were done there was a little cream left.	それでもまだ残っていましたから、
They each pretended to apply it to their face, but actually ate it.	それは二人ともめいめいこっそり顔へ塗るふりをしながら喰べました。
They then hurriedly opened the door, on the other side of which was written:	それから大急ぎで扉をあけますと、その裏側には、
Are you sure you applied the cream everywhere?	「クリームをよく塗りましたか、耳にもよく塗りましたか、」
Even your ears?	と書いてあって、
Below that was another small jar.	ちいさなクリームの壺がここにも置いてありました。
“Well indeed, I did forget to put it on my ears.	「そうそう、ぼくは耳には塗らなかった。
I came close to making them crack and split.	あぶなく耳にひびを切らすとこだった。
The owners here certainly are prepared for everything.”	ここの主人はじつに用意周到（しゅうとう）だね。」
“Yes, they’ve taken care of every detail.	「ああ、細かいとこまでよく気がつくよ。
But I just want to get something to eat.	ところでぼくは早く何か喰べたいんだが、
I wonder how long these hallways will last?”	どうも斯うどこまでも廊下じゃ仕方ないね。」
They soon came to the next door, which said:	するとすぐその前に次の戸がありました。
The meal is almost prepared.	「料理はもうすぐできます。
Less than fifteen minutes now.	十五分とお待たせはいたしません。
Please splash the cologne in this bottle on your heads.	早くあなたの頭に瓶（びん）の中の香水をよく振（ふ）りかけてください。」
In front of the door was a shining golden perfume bottle.	そして戸の前には金ピカの香水の瓶が置いてありました。
They splashed its contents onto their heads.	二人はその香水を、頭へぱちゃぱちゃ振りかけました。
Oddly, it smelled strongly of vinegar.	ところがその香水は、どうも酢（す）のような匂（におい）がするのでした。
“This cologne smells a lot like vinegar.	「この香水はへんに酢くさい。
Isn’t that strange?”	どうしたんだろう。」
“It must be some mistake.	「まちがえたんだ。
Perhaps whoever put it here had a cold, and put the wrong liquid in the bottle.”	下女が風邪（かぜ）でも引いてまちがえて入れたんだ。」
They opened the door and went inside.	二人は扉をあけて中にはいりました。
On the other side of the door was written:	扉の裏側には、大きな字で斯う書いてありました。
We’re sorry that you had to follow so many orders.	「いろいろ注文が多くてうるさかったでしょう。
Rest assured that this is the last one.	もうこれだけです。
Please rub plenty of this salt onto your bodies.	どうかからだ中に、壺の中の塩をたくさんよくもみ込んでください。」
Of course right there was a magnificent blue porcelain saltbox.	なるほど立派な青い瀬戸の塩壺は置いてありましたが、
This time the two gulped, and turned their cream-covered faces towards each other.	こんどというこんどは二人ともぎょっとしてお互にクリームをたくさん塗った顔を見合せました。
“Something is wrong here.”	「どうもおかしいぜ。」
“I think that something is wrong here, too.”	「ぼくもおかしいとおもう。」
“The ‘many orders’...	「沢山（たくさん）の注文というのは、
They were orders for us!”	向うがこっちへ注文してるんだよ。」
“I’m starting to think that at this restaurant, they don’t make meals for the people that come, they make the people that come into meals.	「だからさ、西洋料理店というのは、ぼくの考えるところでは、西洋料理を、来た人にたべさせるのではなくて、来た人を西洋料理にして、食べてやる家（うち）とこういうことなんだ。
Th... th... th... that would mean that w... w... w... we...”	これは、その、つ、つ、つ、つまり、ぼ、ぼ、ぼくらが……。」
His teeth started chattering and his body started shivering and he couldn’t speak any further.	がたがたがたがた、ふるえだしてもうものが言えませんでした。
“You mean... w... we... waaah!”	「その、ぼ、ぼくらが、……うわあ。」
He started shaking and he couldn’t speak any further.	がたがたがたがたふるえだして、もうものが言えませんでした。
“R... run!”	「遁（に）げ……。」
said one of the gentlemen, pushing on the door behind them.	がたがたしながら一人の紳士はうしろの戸を押（お）そうとしましたが、
But don’t you know, the door wouldn’t budge.	どうです、戸はもう一分（いちぶ）も動きませんでした。
Further in was another door.	奥の方にはまだ一枚扉があって、
It had two large keyholes, and a silver knife and fork carved into it.	大きなかぎ穴が二つつき、銀いろのホークとナイフの形が切りだしてあって、
Written on it was:	「いや、わざわざご苦労です。
Thank you for coming this far.	大へん結構にできました。
You both look perfect.	さあさあおなかにおはいりください。」
Now, please come in...	と書いてありました。
They could see two blue eyes peering in through the keyholes.	おまけにかぎ穴からはきょろきょろ二つの青い眼玉（めだま）がこっちをのぞいています。
“Oooh!”	「うわあ。」
Shivering, shivering.	がたがたがたがた。
“Nooo!”	「うわあ。」
Shivering, shivering.	がたがたがたがた。
The two of them started to cry.	ふたりは泣き出しました。
From beyond the door, they could hear a whispered conversation:	すると戸の中では、こそこそこんなことを云っています。
“See?	「だめだよ。
They’ve figured it out.	もう気がついたよ。
They won’t rub the salt into their bodies.”	塩をもみこまないようだよ。」
“Well of course not.	「あたりまえさ。
Look at everything the boss wrote!	親分の書きようがまずいんだ。
‘Rest assured that this is the last one’ ... I mean, really now.”	あすこへ、いろいろ注文が多くてうるさかったでしょう、お気の毒でしたなんて、間抜（まぬ）けたことを書いたもんだ。」
“Ah, who cares?	「どっちでもいいよ。
He won’t even leave us a bone to gnaw on.”	どうせぼくらには、骨も分けて呉（く）れやしないんだ。」
“Well that’s true.	「それはそうだ。
But even so, if they don’t come through here, we’re the ones who have to do something about it.”	けれどももしここへあいつらがはいって来なかったら、それはぼくらの責任だぜ。」
“Let’s try calling them.	「呼ぼうか、呼ぼう。
Excuse me!	おい、
Dear customers, could you please come this way?	お客さん方、早くいらっしゃい。
The plates are all washed, and the cabbage is salted and prepared.	お皿（さら）も洗ってありますし、菜っ葉ももうよく塩でもんで置きました。
All we have left to do is arrange you and the cabbage on a white plate.	あとはあなたがたと、菜っ葉をうまくとりあわせて、まっ白なお皿にのせるだけです。
Please come quickly!”	はやくいらっしゃい。」
“Come on, now, come on!	「へい、いらっしゃい、いらっしゃい。
Or perhaps you don’t like salads?	それともサラドはお嫌（きら）いですか。
If you prefer, we could start a fire and have fried food instead.	そんならこれから火を起してフライにしてあげましょうか。
Regardless, please come quickly!”	とにかくはやくいらっしゃい。」
The two were so distressed that their faces crumpled up like discarded paper, and seeing each other’s distorted faces made them shiver all the more and start crying out loud.	二人はあんまり心を痛めたために、顔がまるでくしゃくしゃの紙屑（かみくず）のようになり、お互にその顔を見合せ、ぶるぶるふるえ、声もなく泣きました。
They heard a laughing voice shout from inside.	中ではふっふっとわらってまた叫（さけ）んでいます。
“Come on in, come on in!	「いらっしゃい、いらっしゃい。
If you cry like that you’ll wash the cream off of your faces! Come on in!	そんなに泣いては折角（せっかく）のクリームが流れるじゃありませんか。
Yes sir, they’re all ready.	へい、ただいま。
We’ll bring them in right away.	じきもってまいります。
Come on in, gentlemen!”	さあ、早くいらっしゃい。」
“Please come in!	「早くいらっしゃい。
Our boss has his napkin around his neck, and is holding his knife and is licking his chops, waiting for you.”	親方がもうナフキンをかけて、ナイフをもって、舌なめずりして、お客さま方を待っていられます。」
The two cried and cried and cried and cried and cried.	二人は泣いて泣いて泣いて泣いて泣きました。
Then, suddenly, from behind them,	そのときうしろからいきなり、
“Bow! Wow! Grrrr!”	「わん、わん、ぐゎあ。」
It was the two dogs like polar bears, breaking down the door and leaping into the room.	あの白熊（しろくま）のような犬が二疋（ひき）、扉（と）をつきやぶって室（へや）の中に飛び込んできました。
The eyes immediately disappeared from the keyholes, and the dogs growled, running in circles about the room.	鍵穴（かぎあな）の眼玉はたちまちなくなり、犬どもはううとうなってしばらく室の中をくるくる廻（まわ）っていましたが、
Then, with a final bark, they pounced on the next door.	また一声
The door crashed open, and the dogs jumped through as if sucked in.	戸はがたりとひらき、犬どもは吸い込まれるように飛んで行きました。
Beyond the door was a pitch black darkness, and they heard a howling and screeching and a shuffling.	その扉の向うのまっくらやみのなかで、
Then the room faded away like smoke, and the two were left shivering in the cold in the middle of the tall grass.	室はけむりのように消え、二人は寒さにぶるぶるふるえて、草の中に立っていました。
Looking about they saw their coats and shoes and purses and tiepins hanging on branches and scattered about among the roots.	見ると、上着や靴（くつ）や財布（さいふ）やネクタイピンは、あっちの枝（えだ）にぶらさがったり、こっちの根もとにちらばったりしています。
The wind howled, the grass rustled, the leaves whispered, the trees creaked.	風がどうと吹（ふ）いてきて、草はざわざわ、木の葉はかさかさ、木はごとんごとんと鳴りました。
The dogs came back, howling.	犬がふうとうなって戻（もど）ってきました。
From behind,	そしてうしろからは、
they heard,	「旦那（だんな）あ、旦那あ、」
“Sirs!	と叫ぶものがあります。
It was their guide in a straw hat, rustling his way towards them through the grass.	簔帽子（みのぼうし）をかぶった専門の猟師（りょうし）が、草をざわざわ分けてやってきました。
The two were quite relieved.	そこで二人はやっと安心しました。
They ate some rice cakes that their guide had brought them, and returned to Tokyo, stopping only to buy some game birds.	そして猟師のもってきた団子（だんご）をたべ、途中（とちゅう）で十円だけ山鳥を買って東京に帰りました。
But when they got back even taking a hot bath didn’t repair their faces, crumpled up like discarded paper.	しかし、さっき一ぺん紙くずのようになった二人の顔だけは、東京に帰っても、お湯にはいっても、もうもとのとおりになおりませんでした。
